WARNING: A restricted method in java.lang.System has been called
WARNING: java.lang.System::load has been called by com.sun.jna.Native in an unnamed module (file:/nb5.jar)
WARNING: Use --enable-native-access=ALL-UNNAMED to avoid a warning for callers in this module
WARNING: Restricted methods will be blocked in a future release unless native access is enabled

WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper (file:/nb5.jar)
WARNING: Please consider reporting this to the maintainers of class com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
            stddev = 17193523.54 nanoseconds
            median = 4097919.00 nanoseconds
              75% <= 5285119.00 nanoseconds
              95% <= 11001855.00 nanoseconds
              98% <= 14869503.00 nanoseconds
              99% <= 22932479.00 nanoseconds
            99.9% <= 299696127.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="bind",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 2832.00 nanoseconds
               max = 273088511.00 nanoseconds
              mean = 467266.49 nanoseconds
            stddev = 10367307.85 nanoseconds
            median = 17072.00 nanoseconds
              75% <= 25420.00 nanoseconds
              95% <= 74083.00 nanoseconds
              98% <= 189959.00 nanoseconds
              99% <= 416975.00 nanoseconds
            99.9% <= 255623167.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="result_success",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 775456.00 nanoseconds
               max = 77094911.00 nanoseconds
              mean = 2542273.57 nanoseconds
            stddev = 3086930.51 nanoseconds
            median = 1971455.00 nanoseconds
              75% <= 2631167.00 nanoseconds
              95% <= 5209087.00 nanoseconds
              98% <= 7557119.00 nanoseconds
              99% <= 10303999.00 nanoseconds
            99.9% <= 59686911.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="read_input",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 50160
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 64.00 nanoseconds
               max = 869727.00 nanoseconds
              mean = 1100.07 nanoseconds
            stddev = 8785.24 nanoseconds
            median = 710.00 nanoseconds
              75% <= 1005.00 nanoseconds
              95% <= 1372.00 nanoseconds
              98% <= 3314.00 nanoseconds
              99% <= 5082.00 nanoseconds
            99.9% <= 62753.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="execute",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 772672.00 nanoseconds
               max = 72429567.00 nanoseconds
              mean = 2530643.21 nanoseconds
            stddev = 2971078.19 nanoseconds
            median = 1966911.00 nanoseconds
              75% <= 2626303.00 nanoseconds
              95% <= 5196031.00 nanoseconds
              98% <= 7545087.00 nanoseconds
              99% <= 10263551.00 nanoseconds
            99.9% <= 59684863.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="result",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 775456.00 nanoseconds
               max = 77094911.00 nanoseconds
              mean = 2542273.57 nanoseconds
10/21/25, 10:39:58 AM ==========================================================

-- Gauges ----------------------------------------------------------------------
{instance="default",jobname="nosqlbench",name="on_heap_memory_committed",node="10.100.9.50",session="oD6hVXi"}
             value = 1.3839106048E10
{instance="default",jobname="nosqlbench",name="session_time",node="10.100.9.50",session="oD6hVXi"}
             value = 8.3270650858029E13
{instance="default",jobname="nosqlbench",name="off_heap_memory_max",node="10.100.9.50",session="oD6hVXi"}
             value = -1.0
{instance="default",jobname="nosqlbench",name="open_file_descriptors",node="10.100.9.50",session="oD6hVXi"}
             value = 12.0
{instance="default",jobname="nosqlbench",name="on_heap_memory_max",node="10.100.9.50",session="oD6hVXi"}
             value = 1.610612736E10
{instance="default",jobname="nosqlbench",name="off_heap_memory_used",node="10.100.9.50",session="oD6hVXi"}
             value = 6.0159168E7
{instance="default",jobname="nosqlbench",name="on_heap_memory_used",node="10.100.9.50",session="oD6hVXi"}
             value = 3.326083072E9
{instance="default",jobname="nosqlbench",name="off_heap_memory_committed",node="10.100.9.50",session="oD6hVXi"}
             value = 7.4186752E7
{instance="default",jobname="nosqlbench",name="swap_used",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="lo_tx_packets",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="loadavg_1min",node="10.100.9.50",session="oD6hVXi"}
             value = 9.49
{instance="default",jobname="nosqlbench",name="loadavg_5min",node="10.100.9.50",session="oD6hVXi"}
             value = 9.01
{instance="default",jobname="nosqlbench",name="eth0_rx_bytes",node="10.100.9.50",session="oD6hVXi"}
             value = 2.3020341795E10
{instance="default",jobname="nosqlbench",name="lo_rx_bytes",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="lo_rx_packets",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="loadavg_15min",node="10.100.9.50",session="oD6hVXi"}
             value = 6.19
{instance="default",jobname="nosqlbench",name="swap_free",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="lo_tx_bytes",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="mem_free",node="10.100.9.50",session="oD6hVXi"}
             value = 4.7573204E7
{instance="default",jobname="nosqlbench",name="swap_total",node="10.100.9.50",session="oD6hVXi"}
             value = 0.0
{instance="default",jobname="nosqlbench",name="cpu_system",node="10.100.9.50",session="oD6hVXi"}
             value = 737697.0
{instance="default",jobname="nosqlbench",name="cpu_iowait",node="10.100.9.50",session="oD6hVXi"}
             value = 147421.0
{instance="default",jobname="nosqlbench",name="cpu_idle",node="10.100.9.50",session="oD6hVXi"}
             value = 1.29872523E8
{instance="default",jobname="nosqlbench",name="eth0_rx_packets",node="10.100.9.50",session="oD6hVXi"}
             value = 6.7233996E7
{instance="default",jobname="nosqlbench",name="cpu_total",node="10.100.9.50",session="oD6hVXi"}
             value = 1.3291144E8
{instance="default",jobname="nosqlbench",name="mem_total",node="10.100.9.50",session="oD6hVXi"}
             value = 6.5851524E7
{instance="default",jobname="nosqlbench",name="cpu_user",node="10.100.9.50",session="oD6hVXi"}
             value = 1639083.0
{instance="default",jobname="nosqlbench",name="mem_cache",node="10.100.9.50",session="oD6hVXi"}
             value = 1.6594224E7
{instance="default",jobname="nosqlbench",name="mem_used",node="10.100.9.50",session="oD6hVXi"}
             value = 1.5646416E7
{instance="default",jobname="nosqlbench",name="eth0_tx_bytes",node="10.100.9.50",session="oD6hVXi"}
             value = 2.001333798E10
{instance="default",jobname="nosqlbench",name="eth0_tx_packets",node="10.100.9.50",session="oD6hVXi"}
             value = 6.8156294E7
{instance="default",jobname="nosqlbench",name="mem_available",node="10.100.9.50",session="oD6hVXi"}
             value = 5.0205108E7
{instance="default",jobname="nosqlbench",name="mem_buffered",node="10.100.9.50",session="oD6hVXi"}
             value = 108224.0


            stddev = 3086930.51 nanoseconds
            median = 1971455.00 nanoseconds
              75% <= 2631167.00 nanoseconds
              95% <= 5209087.00 nanoseconds
              98% <= 7557119.00 nanoseconds
              99% <= 10303999.00 nanoseconds
            99.9% <= 59686911.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="cycles_servicetime",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 787264.00 nanoseconds
               max = 291651583.00 nanoseconds
              mean = 3051749.65 nanoseconds
            stddev = 11467676.93 nanoseconds
            median = 2004095.00 nanoseconds
              75% <= 2672383.00 nanoseconds
              95% <= 5307903.00 nanoseconds
              98% <= 7962623.00 nanoseconds
              99% <= 11318783.00 nanoseconds
            99.9% <= 271007743.00 nanoseconds
{activity="rampup",container="default.rampup",instance="default",jobname="nosqlbench",name="verifier",node="10.100.9.50",scenario="default.rampup",session="oD6hVXi",workload="fraud_detection"}
             count = 100000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 252.00 nanoseconds
               max = 2360447.00 nanoseconds
              mean = 1270.23 nanoseconds
            stddev = 12321.77 nanoseconds
            median = 863.00 nanoseconds
              75% <= 1021.00 nanoseconds
              95% <= 1397.00 nanoseconds
              98% <= 1836.00 nanoseconds
              99% <= 5667.00 nanoseconds
            99.9% <= 82767.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="cycles_servicetime",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 585696.00 nanoseconds
               max = 219398143.00 nanoseconds
              mean = 1546687.28 nanoseconds
            stddev = 1185312.59 nanoseconds
            median = 1380415.00 nanoseconds
              75% <= 1615103.00 nanoseconds
              95% <= 2144127.00 nanoseconds
              98% <= 2594943.00 nanoseconds
              99% <= 4641279.00 nanoseconds
            99.9% <= 17078271.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="result_success",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 581600.00 nanoseconds
               max = 123969535.00 nanoseconds
              mean = 1536637.29 nanoseconds
            stddev = 1156561.21 nanoseconds
            median = 1370431.00 nanoseconds
              75% <= 1606463.00 nanoseconds
              95% <= 2136703.00 nanoseconds
              98% <= 2587135.00 nanoseconds
              99% <= 4604415.00 nanoseconds
            99.9% <= 17060863.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="verifier",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 41.00 nanoseconds
               max = 885759.00 nanoseconds
              mean = 333.18 nanoseconds
            stddev = 726.15 nanoseconds
            median = 278.00 nanoseconds
              75% <= 368.00 nanoseconds
              95% <= 574.00 nanoseconds
              98% <= 692.00 nanoseconds
              99% <= 790.00 nanoseconds
            99.9% <= 10992.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="read_input",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 500160
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 37.00 nanoseconds
               max = 1068735.00 nanoseconds
              mean = 209.74 nanoseconds
            stddev = 1632.34 nanoseconds
            median = 150.00 nanoseconds
              75% <= 205.00 nanoseconds
              95% <= 448.00 nanoseconds
              98% <= 624.00 nanoseconds
              99% <= 856.00 nanoseconds
            99.9% <= 8543.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="result",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 581600.00 nanoseconds
               max = 123969535.00 nanoseconds
              mean = 1536637.29 nanoseconds
            stddev = 1156561.21 nanoseconds
            median = 1370431.00 nanoseconds
              75% <= 1606463.00 nanoseconds
              95% <= 2136703.00 nanoseconds
              98% <= 2587135.00 nanoseconds
              99% <= 4604415.00 nanoseconds
            99.9% <= 17060863.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="strides",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 500000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 233824256.00 nanoseconds
               max = 655065087.00 nanoseconds
              mean = 309584216.65 nanoseconds
            stddev = 25366200.26 nanoseconds
            median = 308133887.00 nanoseconds
              75% <= 324714495.00 nanoseconds
              95% <= 352452607.00 nanoseconds
              98% <= 365494271.00 nanoseconds
              99% <= 374734847.00 nanoseconds
            99.9% <= 408027135.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="bind",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 652.00 nanoseconds
               max = 206872575.00 nanoseconds
              mean = 6999.87 nanoseconds
            stddev = 247085.78 nanoseconds
            median = 4543.00 nanoseconds
              75% <= 9803.00 nanoseconds
              95% <= 16764.00 nanoseconds
              98% <= 22213.00 nanoseconds
              99% <= 27704.00 nanoseconds
            99.9% <= 49533.00 nanoseconds
{activity="main",container="default.main",instance="default",jobname="nosqlbench",name="execute",node="10.100.9.50",scenario="default.main",session="oD6hVXi",workload="fraud_detection"}
             count = 100000000
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 565952.00 nanoseconds
               max = 123965439.00 nanoseconds
              mean = 1534509.10 nanoseconds
            stddev = 1156233.96 nanoseconds
            median = 1368383.00 nanoseconds
              75% <= 1604415.00 nanoseconds
              95% <= 2134527.00 nanoseconds
              98% <= 2584447.00 nanoseconds
              99% <= 4586751.00 nanoseconds
            99.9% <= 17058815.00 nanoseconds


10/21/25, 10:39:59 AM ==========================================================

-- Gauges ----------------------------------------------------------------------
{instance="default",jobname="nosqlbench",name="on_heap_memory_committed",node="10.100.9.50",session="oD6hVXi"}
             value = 1.3839106048E10
{instance="default",jobname="nosqlbench",name="session_time",node="10.100.9.50",session="oD6hVXi"}
             value = 8.3271309540877E13
{instance="default",jobname="nosqlbench",name="off_heap_memory_max",node="10.100.9.50",session="oD6hVXi"}
             value = -1.0
{instance="default",jobname="nosqlbench",name="open_file_descriptors",node="10.100.9.50",session="oD6hVXi"}
             value = 12.0
{instance="default",jobname="nosqlbench",name="on_heap_memory_max",node="10.100.9.50",session="oD6hVXi"}
             value = 1.610612736E10
{instance="default",jobname="nosqlbench",name="off_heap_memory_used",node="10.100.9.50",session="oD6hVXi"}
             value = 6.0273432E7
{instance="default",jobname="nosqlbench",name="on_heap_memory_used",node="10.100.9.50",session="oD6hVXi"}
             value = 4.17333248E8
{instance="default",jobname="nosqlbench",name="off_heap_memory_committed",node="10.100.9.50",session="oD6hVXi"}
             value = 7.4252288E7


